pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,"USDT / WBNB",pancakeswap_v2,binance-bridged-usdt-bnb-smart-chain,wbnb,binance-bridged-usdt-bnb-smart-chain,183407439858,above,single_subject:cg_mcap,28808691,723232149
0xe531fcb1f5a195de7608b9f4f9518544c2cdb693,"QQQB / USDT 0.01%",pancakeswap-v3-bsc,invesco-qqq-trust-bstocks-tokenized-stock,binance-bridged-usdt-bnb-smart-chain,invesco-qqq-trust-bstocks-tokenized-stock,1322977,below,min_cap_of_two:cg_mcap,28662245,1028867693
0x2e201c9909624a749644cc18d039e8eca05416c6,"LAPTOP / USDT",pancakeswap_v2,,binance-bridged-usdt-bnb-smart-chain,LAPTOP,0,below,min_cap_of_two:gt_fdv,24522361,436695887
0x8321c1f53959b14ece4b5400e60aeac59e7b6b8bac446f2f0a89b9e84e68a08a,"USDT / USDC",uniswap-v4-bsc,binance-bridged-usdt-bnb-smart-chain,binance-bridged-usdc-bnb-smart-chain,binance-bridged-usdc-bnb-smart-chain,74241919595,above,min_cap_of_two:cg_mcap,23692026,332143155
0xc7bb4cf4c51fd655ea0368255929f1a42ba1a67e1e8805c54e81d61dc28f3f74,"CNPY / USDT 0.007%",pancakeswap-infinity-clmm,canopy,binance-bridged-usdt-bnb-smart-chain,canopy,21538589,below,min_cap_of_two:cg_mcap,23538674,63444430
0xe5ae318389b8d6d09370a675479c64862152d126,"牛来 / USDT 0.25%",pancakeswap-v3-bsc,niu-lai,binance-bridged-usdt-bnb-smart-chain,niu-lai,84989160,below,min_cap_of_two:cg_mcap,22073841,426413847
0x0a6bc930596fdcb8fbdeadc0be0e74c3fe3ec159,"PONS / USDT",pancakeswap_v2,,binance-bridged-usdt-bnb-smart-chain,PONS,109953,below,min_cap_of_two:gt_fdv,20624527,18826019
0x32a805e65a3219a79707ab3e75443d75160d798de46613fc960d39cd4a96bb22,"USDT / USDC",pancakeswap-infinity-clmm,binance-bridged-usdt-bnb-smart-chain,binance-bridged-usdc-bnb-smart-chain,binance-bridged-usdc-bnb-smart-chain,74241919595,above,min_cap_of_two:cg_mcap,20336002,783653756
0x36696169c63e42cd08ce11f5deebbcebae652050,"USDT / WBNB 0.05%",pancakeswap-v3-bsc,binance-bridged-usdt-bnb-smart-chain,wbnb,binance-bridged-usdt-bnb-smart-chain,183407439858,above,single_subject:cg_mcap,19549651,446956777
0x46cf1cf8c69595804ba91dfdd8d6b960c9b0a7c4,"USDT / BTCB 0.05%",pancakeswap-v3-bsc,binance-bridged-usdt-bnb-smart-chain,binance-bitcoin,binance-bridged-usdt-bnb-smart-chain,183407439858,above,single_subject:cg_mcap,18658191,560371160
