pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
9jnxs2DXSYApq37psMXW9y3T91JcBcy5B1RHdq4yWMxX,"2Z / 2Z",raydium,,doublezero,2Z,374993,below,min_cap_of_two:gt_fdv,322728,6653750
5Guq7ooZFtNju48kVNRzCVJmE9erW4DPcTQyrAk3z4UE,"2Z / USDC",raydium-clmm,doublezero,usd-coin,doublezero,163601918,above,single_subject:cg_mcap,209857,11185819
9c5xYTnURgpQLDk4XqkJdaUab6p8EMBgE5n7n29pQzCy,"2Z / USDC",humidifi,doublezero,usd-coin,doublezero,163601918,above,single_subject:cg_mcap,38367,2307780
Bzc9NZfMqkXR6fz1DBph7BDf9BroyEf6pnzESP7v5iiw,"Fartcoin / SOL",raydium,fartcoin,wrapped-solana,fartcoin,150009609,above,single_subject:cg_mcap,3244240,49035992
Tuy6gMupGQN7wCZ8rVP1EuLRYB132VSo9Smy4AJvQgn,"Fartcoin / SOL",orca,fartcoin,wrapped-solana,fartcoin,150009609,above,single_subject:cg_mcap,835176,44719187
7RLNLxVdVevhdh46ARajyaUkBkVLUx6yen7zWeBxLmPx,"Fartcoin / STINK",raydium,fartcoin,,STINK,315419,below,min_cap_of_two:gt_fdv,356842,1048853
FAYL7CoNENA6jGCWVJb5MZ7mjKuiiyYRkDTopdVticpp,"Fartcoin / USDC",humidifi,fartcoin,usd-coin,fartcoin,150009609,above,single_subject:cg_mcap,343313,10807353
85aGuq5zEUUU6n16FbRLHBA8Y2GpN1rXnr5RZLgnsZmq,"FARTCAT / Fartcoin",raydium,fartcat-2,fartcoin,fartcat-2,333568,below,min_cap_of_two:cg_fdv,242217,1372343
J5jzvT22u1Mt6de4gkBhEsTSTjBfYS7A6aF5jzu9ihkC,"Fartcoin / USDC",orca,fartcoin,usd-coin,fartcoin,150009609,above,single_subject:cg_mcap,209166,5927725
35UTAGWJG2xptZDcuP76KdqnmUE3wdpyo8M8dYfqqQ5L,"NVDA / Fartcoin",raydium,,fartcoin,NVDA,1925,below,min_cap_of_two:gt_fdv,89076,0
2Fp8xx6Xj6m7HhhcJM5cPDSbFuAjdb431C5zvW2PtN71,"BEANS / Fartcoin",raydium,,fartcoin,BEANS,2049,below,min_cap_of_two:gt_fdv,26943,0
HaQvS9tCTJoSc9Tp3TbgwM183TMKYjq8obxNNdeB6UD2,"JTO / tip",raydium,jito-governance-token,,tip,677970,below,min_cap_of_two:gt_fdv,772322,7866823
JVoPtWWDsRcLvQosu5fWc2CaNF6jEtJzbxdPtcEuvZo,"JTO / SOL 1%",raydium-clmm,jito-governance-token,wrapped-solana,jito-governance-token,227138477,above,single_subject:cg_mcap,348321,5904145
G2FiE1yn9N9ZJx5e1E2LxxMnHvb1H3hCuHLPfKJ98smA,"JTO / JitoSOL",orca,jito-governance-token,jito-staked-sol,jito-governance-token,227138477,above,single_subject:cg_mcap,326287,10582866
J8a3ZKcDZA8HSinuCyjJggU8hnDgwkZKmwH8qDZ9nUcY,"JTO / SOL",meteora,jito-governance-token,wrapped-solana,jito-governance-token,227138477,above,single_subject:cg_mcap,67642,720784
Eqv1tJGkLFeH4giGy8vqKxF4NJBHtGR5cGmKG6cpVy4Z,"JTO / USDC",meteora,jito-governance-token,usd-coin,jito-governance-token,227138477,above,single_subject:cg_mcap,63571,1383295
2UhFnySoJi6c89aydGAGS7ZRemo2dbkFRhvSJqDX4gHJ,"JTO / SOL",orca,jito-governance-token,wrapped-solana,jito-governance-token,227138477,above,single_subject:cg_mcap,29151,1258719
EZM9CBNXduG8Lnd9XxfSCp5cJVWkKLnYkCeKYYpsjhVS,"JTO / JITOCAT",raydium,jito-governance-token,,JITOCAT,33348,below,min_cap_of_two:gt_fdv,29123,0
C8Gr6AUuq9hEdSYJzoEpNcdjpojPZwqG5MtQbeouNNwg,"JUP / SOL",meteora,jupiter-exchange-solana,wrapped-solana,jupiter-exchange-solana,819622698,above,single_subject:cg_mcap,4633505,44268126
C1MgLojNLWBKADvu9BHdtgzz1oZX4dZ5zGdGcgvvW8Wz,"JUP / SOL",orca,jupiter-exchange-solana,wrapped-solana,jupiter-exchange-solana,819622698,above,single_subject:cg_mcap,3463285,35624185
Et6HnPjetV8AzmxNAfzKJ6ax5VM82ZB7phY465Ns5iZW,"JUP / USDC",zerofi,jupiter-exchange-solana,usd-coin,jupiter-exchange-solana,819622698,above,single_subject:cg_mcap,1634383,27166385
BdFK8v9bVSe9pSXSdGZfL4pzjRpeSyfrkePGiM1cZEdt,"JUPCAT / JUP",raydium,,jupiter-exchange-solana,JUPCAT,1065239,below,min_cap_of_two:gt_fdv,1618371,1582216
hKgG7iEDRFNsJSwLYqz8ETHuZwzh6qMMLow8VXa8pLm,"JUP / USDC",humidifi,jupiter-exchange-solana,usd-coin,jupiter-exchange-solana,819622698,above,single_subject:cg_mcap,1517993,15967059
HfgjZDmexhFVD28Vkb1NbQwWeXP3uDcVTLPjSGHmRHhL,"JUP / USDC",meteora,jupiter-exchange-solana,usd-coin,jupiter-exchange-solana,819622698,above,single_subject:cg_mcap,755612,9736664
8Y52Kps2dNSStjocaEG1xhjBRESAAWVct7oVnmB7ZCLS,"URANUS / JUP",meteora-damm-v2,,jupiter-exchange-solana,URANUS,135531,below,min_cap_of_two:gt_fdv,426957,451630
Eio6hAieGTAmKgfvbEfbnXke6o5kfEd74tqHm2Z9SFjf,"JUP / SOL",meteora,jupiter-exchange-solana,wrapped-solana,jupiter-exchange-solana,819622698,above,single_subject:cg_mcap,369937,4719514
7DUkohRtjfjcvq5waM1Wb1sRP61ae3TPsymEJRZd4h6Q,"MEOW / JUP",meteora-damm-v2,,jupiter-exchange-solana,MEOW,74006,below,min_cap_of_two:gt_fdv,343739,177516
HdsFGjjY46twFKjqHqUyT2bnRS4XCo1HaExts5CSNprU,"JUP / SOL",meteora,jupiter-exchange-solana,wrapped-solana,jupiter-exchange-solana,819622698,above,single_subject:cg_mcap,307515,3096203
3ndjN1nJVUKGrJBc1hhVpER6kWTZKHdyDrPyCJyX3CXK,"KMNO / USDC",orca,kamino,usd-coin,kamino,142322874,above,single_subject:cg_mcap,1950404,48263060
4UopaeYzxPyHtSYcvb1Cj9U3Z8uUf3yngsrTExqi2JAh,"KMNO / SOL",meteora,kamino,wrapped-solana,kamino,142322874,above,single_subject:cg_mcap,123166,3652648
2nJjE2ba3iGtefN4UNM1KN5FdYCwssU4Bzhc8URceqh6,"KMNO / JitoSOL",orca,kamino,jito-staked-sol,kamino,142322874,above,single_subject:cg_mcap,90731,2849987
7E2VdM6xYRYsUxMsTcofCcwT3JMMfCnBoHaRnZ8z3mZW,"KMNO / JupSOL",meteora,kamino,jupiter-staked-sol,kamino,142322874,above,min_cap_of_two:cg_mcap,49635,1311445
5E2cHo3DQnRjB3zWHKUs86RPqCeLboMgKV9WjxFwUjhV,"KMNO / SOL",orca,kamino,wrapped-solana,kamino,142322874,above,single_subject:cg_mcap,41835,857249
CUPoiqkK4hxyCiJcLC4yE9AtJP1MoV1vFV2vx3jqwWeS,"META / USDC",metadao,meta-2-2,usd-coin,meta-2-2,111560309,above,single_subject:cg_mcap,303949,11925747
EXpXkwcWDhjEYyC5pfNfxsu8fUtK4CDCYTZR4ApQNRzo,"META / USDC",meteora,meta-2-2,usd-coin,meta-2-2,111560309,above,single_subject:cg_mcap,126628,3700201
BaL98137wv7C9xCCaZWPXFqKvhraYwVbrqDpbW7SaYSf,"META / Futardio",raydium,meta-2-2,,Futardio,35369,below,min_cap_of_two:gt_fdv,126279,502441
2e3dimMUyj67E8GELwcD96HiJeXa4diKVkmn8A5wf4rt,"META / SOL",meteora,meta-2-2,wrapped-solana,meta-2-2,111560309,above,single_subject:cg_mcap,63604,518320
FzA8Fji7xdr9jfN7Y2YCUGLYwBzqP1eicKA4dX4m8BJg,"MET / SOL",meteora,meteora,wrapped-solana,meteora,151334438,above,single_subject:cg_mcap,4754313,5070101
5hbf9JP8k5zdrZp9pokPypFQoBse5mGCmW6nqodurGcd,"MET / USDC",meteora,meteora,usd-coin,meteora,151334438,above,single_subject:cg_mcap,4440676,10744520
EiZvARbXzfx9XbMTJygS8LU8rBjwhV2Bw9ZG82cXcEku,"EMBERCAT / MET",meteora-damm-v2,,meteora,EMBERCAT,1255140,below,min_cap_of_two:gt_fdv,3227889,0
3sVrUSPny3dHukHuBeivBp87rqGQ8heBdHA48iZEDmwG,"MET / SOL",meteora,meteora,wrapped-solana,meteora,151334438,above,single_subject:cg_mcap,1288222,159813
DK24KWogiwJyvFmbnm8VcwxmyDYeegBMnUuDLLtiiW9Y,"MET / METCAT",raydium,meteora,,METCAT,316599,below,min_cap_of_two:gt_fdv,814504,577822
AvpjYo2akRt8xCSWHVgcnXD6JwjiSdMK3gBFwCERWEyB,"MET / SOL",meteora,meteora,wrapped-solana,meteora,151334438,above,single_subject:cg_mcap,776540,1939675
2kXGtRwAM7VFYAtkXKZbzeXpbe6WwAWnoC65eMTQPDeD,"METCAT / MET",meteora-damm-v2,,meteora,METCAT,258769,below,min_cap_of_two:gt_fdv,757788,0
9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,"TRUMP / USDC",meteora,official-trump,usd-coin,official-trump,543735848,above,single_subject:cg_mcap,1421725,155468494
AjotvEmqbVWu9UPt3DKCiTgVxRxZYcVu99XshPdws9go,"TRUMP / USDC",humidifi,official-trump,usd-coin,official-trump,543735848,above,single_subject:cg_mcap,1020892,28403358
Ckp1kwZqosaLU1h3zWtuaMBubyWM7LX3cxYezRVin7p2,"TRUMP / SOL",orca,official-trump,wrapped-solana,official-trump,543735848,above,single_subject:cg_mcap,550996,38661914
CRoTdDUM3NJGbuvB7Vr9rhmRxnSswMjnTLC1ANjhwsdq,"TRUMP / USDC",raydium-clmm,official-trump,usd-coin,official-trump,543735848,above,single_subject:cg_mcap,435423,23157616
5WrgXzWiz93g4L5XBmr3ggMybW5gfL7drNAKoQMgpDHc,"TRUMP / USDC",orca,official-trump,usd-coin,official-trump,543735848,above,single_subject:cg_mcap,168363,10909501
4r4hWFsiKjqa6YhyeTVeJGyC4aRmxm2fRU6pCRKc88LT,"TRUMP / ELON",raydium,official-trump,,ELON,4681,below,min_cap_of_two:gt_fdv,147842,136832
7jhhyxPUKpu42hPGSYwgMXbR2dtVJHKhs8DW3sAAgAvX,"ONYC / USDC",orca,onyc,usd-coin,onyc,105497044,above,single_subject:cg_mcap,3701846,71676954
A9RdNEf4T9x1eNPnEHFX1ABHS7J4e9kxBm43S3o5r9Kw,"USDG / ONYC",raydium-clmm,global-dollar,onyc,onyc,105497044,above,single_subject:cg_mcap,633655,13963231
ByKfqBGyHQj1hmEUouXfueLJEU1SHdJz3uMtd1yXGunS,"PENGU / POLLY",raydium,pudgy-penguins,,POLLY,1246031,below,min_cap_of_two:gt_fdv,2445139,2488149
D4J77RpC5k8Nkh6h8bUw2CJBJrykSRqMuNz49f2Fbx3a,"PENGU / USDC",zerofi,pudgy-penguins,usd-coin,pudgy-penguins,465115225,above,single_subject:cg_mcap,2073769,26247723
2866MvCKPGz9LdnPcmPueoV3mA2Ac1ceEQ8Xqb9VNefu,"PENGU / USDC",humidifi,pudgy-penguins,usd-coin,pudgy-penguins,465115225,above,single_subject:cg_mcap,1628740,17430761
FAqh648xeeaTqL7du49sztp9nfj5PjRQrfvaMccyd9cz,"PENGU / SOL",orca,pudgy-penguins,wrapped-solana,pudgy-penguins,465115225,above,single_subject:cg_mcap,824682,13554920
DdMA1cHcHEqYfttc1z1sJEY978CcU1pyjNuTWTNmdvzU,"PENGU / USDC",meteora,pudgy-penguins,usd-coin,pudgy-penguins,465115225,above,single_subject:cg_mcap,431117,84183911
CpDw9f2jmzcHbYNjCi2CYYzjpJ3tYr388Mrjahs4Pefu,"PENGU / POLLY",raydium,pudgy-penguins,,POLLY,36055,below,min_cap_of_two:gt_fdv,167625,1967637
9qKxzRejsV6Bp2zkefXWCbGvg61c3hHei7ShXJ4FythA,"PENGU / SOL",pumpswap,pudgy-penguins,wrapped-solana,pudgy-penguins,465115225,above,single_subject:cg_mcap,129246,4005935
Fxx8CiK5sDxBYtqaFxLBE4jgRNA8V5P6KzrxFU8Azhmu,"PENGU / IDLE",raydium-clmm,pudgy-penguins,idlemine,idlemine,17989488,below,min_cap_of_two:cg_mcap,35916,83636
HyKbc1vUxNL9xJC2Q44qdGiuKC1Ey95KNdokfHivrFnZ,"PUMP / USDC",humidifi,pump-fun,usd-coin,pump-fun,1501009488,above,single_subject:cg_mcap,3835663,153536584
BofA2ViUSudPBTUms2KRuG6AHNeMawjNfwqTJDgx5BKW,"PUMP / SOL",orca,pump-fun,wrapped-solana,pump-fun,1501009488,above,single_subject:cg_mcap,3713277,208184897
45ssPkUQs1ssbeDqxD2mZrMdJYAXF7GyQyhS5xDXuWC5,"PUMP / SOL",raydium-clmm,pump-fun,wrapped-solana,pump-fun,1501009488,above,single_subject:cg_mcap,3345958,264067472
9SMp4yLKGtW9TnLimfVPkDARsyNSfJw43WMke4r7KoZj,"PUMP / USDC",meteora,pump-fun,usd-coin,pump-fun,1501009488,above,single_subject:cg_mcap,2819540,58137736
AXTq4JHNYHSnooqjoDmtL9WW5eEgnkkMSWq76Kznidnz,"PENIS / PUMP",raydium,,pump-fun,PENIS,1101637,below,min_cap_of_two:gt_fdv,1763659,6871012
HbjYfcWZBjCBYTJpZkLGxqArVmZVu3mQcRudb6Wg1sVh,"PUMP / SOL",meteora,pump-fun,wrapped-solana,pump-fun,1501009488,above,single_subject:cg_mcap,1524765,56192764
