pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
0xc6af8e73e2261264ef95466b97b13e03bd88165e,"PENDLE / USDC 0.3%",uniswap_v3_arbitrum,pendle,usd-coin,pendle,338879587,above,single_subject:cg_mcap,68818,2235235
0x9ffca51d23ac7f7df82da414865ef1055e5afcc3,"ARB / USDC 0.05%",pancakeswap-v3-arbitrum,arbitrum,usd-coin,arbitrum,1015356991,above,single_subject:cg_mcap,64919,2090141
0x7e9cb8ad4a7683070e233f3eb1d07d87272b9b26,"ETHFI / WETH 0.3%",uniswap_v3_arbitrum,ether-fi,weth,ether-fi,663974505,above,single_subject:cg_mcap,66176,628700
0x05477c22a5349cee601500da0489dad137fd6bfa,"USDC / UNI 0.3%",uniswap_v3_arbitrum,usd-coin,uniswap,uniswap,3700569621,above,single_subject:cg_mcap,64170,1499376
0xd9f6d67f109e67b9b28117dcf4aafbc874fbd89f92bdca1a66901a3965582748,"UNI / ETH 0.3%",uniswap-v4-arbitrum,uniswap,ethereum,uniswap,3700569621,above,single_subject:cg_mcap,61476,1748323
0xaebdca1bc8d89177ebe2308d62af5e74885dccc3,"ARB / USDC 0.3%",uniswap_v3_arbitrum,arbitrum,usd-coin,arbitrum,1015356991,above,single_subject:cg_mcap,55939,4473452
0xfb9b65c351d7094dadcecb7cf9d0b79ccc7d587283e82f8b6cc51ffef896929d,"EVA / USDT 0.3%",uniswap-v4-arbitrum,evervalue-coin,usdt0,evervalue-coin,768843013,above,min_cap_of_two:cg_fdv,55271,586297
0x5418a64e0cdb20548acb394f5d00a089baf02161,"waArbWETH / rETH 0.04%",balancer-v3-arbitrum,wrapped-aave-arbitrum-weth,rocket-pool-eth,wrapped-aave-arbitrum-weth,177944,below,single_subject:cg_mcap,55001,646978
0xc82819f72a9e77e2c0c3a69b3196478f44303cf4,"WETH / USDT 0.3%",uniswap_v3_arbitrum,weth,usdt0,usdt0,183407439858,above,single_subject:cg_mcap,52650,1666216
0x3db70832f48f8c01ee041671f7bb1cfaa2677584,"USDC / AAVE 0.3%",uniswap_v3_arbitrum,usd-coin,aave,aave,1885766414,above,single_subject:cg_mcap,51589,2055671
0xf5fac36c2429e1cf84d4abacdb18477ef32589c9,"Cake / WETH 0.25%",pancakeswap-v3-arbitrum,pancakeswap-token,weth,pancakeswap-token,675370601,above,single_subject:cg_mcap,52303,1151507
0xc23f308cf1bfa7efffb592920a619f00990f8d74,"USDe / USDC 0.01%",camelot-v3,ethena-usde,usd-coin,,,above,both_quote,51080,1454910
0x0f143fc50d6c71fee95d6ec1030e62d788507b84,"ETHFI / WETH 0.25%",camelot-v3,ether-fi,weth,ether-fi,663974505,above,single_subject:cg_mcap,50592,519274
