pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,"DAI / WETH 0.3%",uniswap_v3,dai,weth,,,above,both_quote,562466,9978347
0xc21b5527c3d99226eeb89753d161a2bd926e1c952578cd4b2507f8c958da416d,"apyUSD / apxUSD 0.1%",uniswap-v4-ethereum,apyusd,apxusd,apyusd,182931624,above,single_subject:cg_mcap,553235,10467364
0x68c498df05982d635914ee0ae6501c749a78b473,"fwDAI / fwWETH",ring-exchange-ethereum,,,fwDAI,,unknown,gt_fdv_only_above_threshold,530426,7090447
0x9f2d9491277a9f2551c1f7533c1789aa6023bba0c5e9397e8a019cac5c10fe7f,"apxUSD / USDC 0.05%",uniswap-v4-ethereum,apxusd,usd-coin,,,above,both_quote,525821,26627057
0x859f7092f56c43bb48bb46de7119d9c799716cdf,"XCN / WETH",uniswap_v2,chain-2,weth,chain-2,165115918,above,single_subject:cg_mcap,522682,3912262
0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14,"crvUSD / WETH / CRV",curve,crvusd,weth,,,above,both_quote,343977,4577825
0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,"AAVE / WETH 0.3%",uniswap_v3,aave,weth,aave,1939182245,above,single_subject:cg_mcap,504965,32248620
0x74a3890b5c49ccd7e6a55990f4d30e8cc6682d88,"EUROC / EURe 0.01%",uniswap_v3,euro-coin,monerium-eur-money-2,monerium-eur-money-2,32806243,below,single_subject:cg_mcap,487944,5027890
0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,"DAI / WETH",uniswap_v2,dai,weth,,,above,both_quote,474769,7009533
0x85b2b559bc2d21104c4defdd6efca8a20343361d,"waEthUSDT / waEthLidoGHO / waEthUSDC",balancer-v3-ethereum,wrapped-aave-ethereum-usdt,wrapped-aave-ethereum-lido-gho,wrapped-aave-ethereum-lido-gho,95737,below,min_cap_of_two:cg_mcap,406040,5110666
0x9aac67deef711d438ad711ae495b8cb43a6ee1a8,"MNT / USDe 0.3%",uniswap_v3,mantle,ethena-usde,mantle,1976200462,above,single_subject:cg_mcap,454722,11888452
0x53fe4b18518342d4a54253d25e01c2a4637255fa399a101cc406097e70d54247,"FOLD / USDC 0.3%",uniswap-v4-ethereum,interfold,usd-coin,interfold,16817686,below,single_subject:cg_mcap,453527,37344347
0x29dfcb94b1ab021ca46442d2b1a3ed3d2268fdc985d2fe9a3b67a6963670ec02,"SYRUP / ETH 1%",uniswap-v4-ethereum,syrup,ethereum,syrup,262938674,above,single_subject:cg_mcap,453459,7392754
0x6f63deedc9870d6c16fc644c6654748352cdc87c,"apxUSD / USDC",curve,apxusd,usd-coin,,,above,both_quote,424300,11772291
0x763d3b7296e7c9718ad5b058ac2692a19e5b3638,"USDC / WETH 0.3%",sushiswap-v3-ethereum,usd-coin,weth,,,above,both_quote,443926,6600626
0xf12533a96712133d9bb97c24de5bcf52f48851bd,"REKT / WETH 0.3%",uniswap_v3,rekt-4,weth,rekt-4,51829496,below,single_subject:cg_mcap,443633,2999026
0xd52eb9285b87e38e3c228b4e339bfe15f24888953966085cd25a2f6403a95326,"XAUt / USDT 0.05%",uniswap-v4-ethereum,tether-gold,tether,tether-gold,2673235240,above,single_subject:cg_mcap,431864,10268295
0xb1914469141ebb6e244e75cee3f35d43bf6b85e5,"TRAC / WETH 0.3%",uniswap_v3,origintrail,weth,origintrail,151473985,above,single_subject:cg_mcap,430014,5063968
0x76a411f14a704099ba476ce8dffc288a53295218,"ASTEROID / WETH",uniswap_v2,asteroid-shiba,weth,asteroid-shiba,7482513,below,single_subject:cg_mcap,423386,37880174
0x0b599ebf4e05af48b56d38e2dde520570c366460,"LBTC / WBTC 0.01%",uniswap_v3,lombard-staked-btc,wrapped-bitcoin,lombard-staked-btc,798342273,above,single_subject:cg_mcap,421427,20067404
0x949cddfee3b676c528c9c79ccce04f9062ef8527098dd871a27bc423856443a3,"SKY / USDC 0.3%",uniswap-v4-ethereum,sky,usd-coin,sky,1407845432,above,single_subject:cg_mcap,420227,10560962
0x6af632b8235f1a9d95a816f7a4090736346b763a8ab4e8327017aaae72d0d1d2,"LSK / ETH 0.3%",uniswap-v4-ethereum,lisk,ethereum,lisk,29000442,below,single_subject:cg_mcap,420070,1542986
